0
308	4.798264e+01
370	4.138764e+01
326	3.735156e+01
334	3.190270e+01
257	2.734194e+01
323	2.478848e+01
349	2.257384e+01
304	2.212719e+01
268	2.145299e+01
288	2.015524e+01
211	1.628033e+01
359	1.625647e+01
376	1.526005e+01
382	1.128198e+01
324	1.126070e+01
171	1.107281e+01
406	1.084462e+01
395	1.025196e+01
135	8.198669e+00
170	7.956821e+00

1
334	4.576219e+01
370	4.360404e+01
326	4.168317e+01
211	4.056240e+01
349	3.760357e+01
308	2.975904e+01
304	2.711495e+01
323	2.549302e+01
383	2.477306e+01
268	2.070143e+01
395	1.820071e+01
171	1.761074e+01
257	1.756116e+01
407	1.653557e+01
30	1.585217e+01
350	1.555356e+01
359	1.395526e+01
288	1.356063e+01
12	1.265896e+01
252	1.203009e+01

2
211	4.054112e+01
349	3.617931e+01
334	2.713053e+01
308	2.562527e+01
12	2.544488e+01
326	2.405230e+01
350	2.353776e+01
407	2.108598e+01
316	1.896629e+01
383	1.813761e+01
252	1.800373e+01
395	1.637558e+01
170	1.531709e+01
30	1.332653e+01
419	1.332653e+01
257	1.298516e+01
268	1.291130e+01
185	1.287376e+01
323	1.262753e+01
106	1.240334e+01

3
211	5.147991e+01
334	4.460020e+01
308	3.748055e+01
349	3.745336e+01
326	3.520857e+01
370	3.333500e+01
350	2.653329e+01
383	2.629514e+01
268	2.554158e+01
304	2.351008e+01
395	2.218100e+01
407	2.213695e+01
171	2.026613e+01
257	2.011338e+01
323	1.925721e+01
359	1.806393e+01
12	1.796380e+01
252	1.710579e+01
419	1.668107e+01
30	1.620701e+01

4
211	2.835080e+01
349	2.462378e+01
334	2.161445e+01
350	1.755050e+01
326	1.677350e+01
407	1.620046e+01
12	1.538295e+01
383	1.534809e+01
308	1.518793e+01
395	1.460308e+01
252	1.377039e+01
370	1.328118e+01
304	1.300571e+01
30	1.080031e+01
419	1.080031e+01
171	9.450267e+00
268	9.450267e+00
359	9.421441e+00
170	9.112757e+00
324	9.112757e+00

5
308	5.152567e+01
326	4.614644e+01
211	3.720737e+01
323	3.664105e+01
268	3.268088e+01
334	3.262767e+01
257	3.204096e+01
324	3.202618e+01
349	3.180028e+01
395	2.319187e+01
407	2.235388e+01
350	2.176087e+01
304	2.149993e+01
12	1.716572e+01
288	1.678566e+01
252	1.657846e+01
383	1.636072e+01
171	1.482322e+01
30	1.364721e+01
419	1.358359e+01

6
384	3.822450e+01
49	3.169252e+01
421	2.553835e+01
406	2.302923e+01
87	2.150633e+01
169	1.574894e+01
287	1.403662e+01
156	1.205134e+01
239	1.163453e+01
153	1.117442e+01
107	9.798765e+00
232	8.294702e+00
170	7.609107e+00
315	6.761139e+00
327	6.660936e+00
226	6.261221e+00
321	6.156969e+00
408	5.849139e+00
360	5.802998e+00
