0
1	1.602060e+00
308	1.532287e+00
370	1.403436e+00
326	1.251103e+00
257	1.048856e+00
334	9.952481e-01
323	9.039456e-01
304	8.693818e-01
268	7.274620e-01
349	7.134988e-01
376	6.752587e-01
288	6.661725e-01
359	5.144767e-01
211	5.081381e-01
406	4.936676e-01
171	4.693807e-01
135	3.697889e-01
382	3.679280e-01
395	3.590104e-01
419	3.402265e-01

1
370	8.350288e-01
334	5.829505e-01
326	5.212027e-01
308	4.007343e-01
304	3.704942e-01
211	3.266418e-01
171	3.019002e-01
268	2.983019e-01
349	2.849142e-01
257	2.529140e-01
359	2.477872e-01
323	2.415494e-01
383	2.384534e-01
406	1.844764e-01
288	1.657315e-01
395	1.517736e-01
350	1.484476e-01
384	1.254689e-01
419	1.209622e-01
78	1.036744e-01

2
1	1.122070e+00
211	1.042674e+00
349	9.520283e-01
334	6.994441e-01
350	6.792475e-01
12	6.724382e-01
419	6.349218e-01
326	6.133039e-01
407	6.068622e-01
308	5.930715e-01
383	4.836696e-01
316	4.784726e-01
395	4.618794e-01
252	4.521939e-01
154	4.518388e-01
29	4.387753e-01
170	4.125547e-01
171	4.054983e-01
30	3.838928e-01
106	3.804766e-01

3
211	1.421650e+00
1	1.407294e+00
334	1.242913e+00
349	1.082658e+00
370	1.074010e+00
326	1.063874e+00
308	9.816263e-01
350	8.106179e-01
419	7.898700e-01
304	7.795716e-01
383	7.582936e-01
171	7.311255e-01
268	6.821426e-01
407	6.530475e-01
395	6.493694e-01
257	6.375889e-01
12	5.390989e-01
323	5.300814e-01
359	5.220405e-01
384	4.892228e-01

4
211	7.934236e-01
349	7.168170e-01
334	5.988453e-01
350	5.491967e-01
419	5.366098e-01
326	5.069903e-01
407	4.899632e-01
12	4.753278e-01
383	4.656014e-01
304	4.501281e-01
395	4.480582e-01
370	4.185903e-01
308	3.959465e-01
154	3.779738e-01
252	3.711150e-01
29	3.458215e-01
171	3.352937e-01
386	3.250438e-01
30	3.244504e-01
376	3.086330e-01

5
1	1.919997e+00
326	1.490742e+00
308	1.463652e+00
323	1.279048e+00
257	1.138802e+00
268	1.073148e+00
211	9.973831e-01
349	9.076500e-01
334	9.012516e-01
324	8.186151e-01
304	7.770906e-01
395	7.689821e-01
407	6.635309e-01
350	6.523948e-01
419	6.410002e-01
171	5.226937e-01
12	5.203411e-01
288	4.724395e-01
154	4.655395e-01
383	4.582163e-01

6
384	1.665017e+00
49	1.602000e+00
421	1.524976e+00
1	1.364926e+00
406	1.251774e+00
87	8.470444e-01
169	5.919031e-01
239	4.763586e-01
153	4.655310e-01
287	4.414342e-01
156	3.585014e-01
107	3.405800e-01
232	2.831965e-01
170	2.814964e-01
80	2.436791e-01
315	2.248149e-01
39	2.044984e-01
226	1.946719e-01
414	1.902529e-01
327	1.696301e-01

7
339	2.959124e+00
358	2.519231e+00
61	1.605409e+00
156	1.532511e+00
155	1.387282e+00
303	1.081509e+00
1	1.012767e+00
212	9.494710e-01
269	9.084128e-01
242	8.742655e-01
207	3.687434e-01
258	3.630048e-01
344	3.400705e-01
195	2.933260e-01
144	2.869839e-01
25	2.604832e-01
167	2.319686e-01
50	2.167301e-01
346	2.090332e-01
356	2.078734e-01

8
156	8.740800e-01
339	7.746739e-01
269	7.667709e-01
358	7.359897e-01
242	5.352347e-01
61	5.244592e-01
155	4.599693e-01
303	3.914399e-01
238	3.321715e-01
198	2.964932e-01
68	1.466133e-01
46	1.322678e-01
31	1.307697e-01
245	1.256888e-01
315	8.616078e-02
355	7.487991e-02
88	6.935443e-02
225	6.700586e-02
334	6.350060e-02
422	6.181594e-02

9
1	1.449905e+00
358	1.031222e+00
156	1.024856e+00
155	9.673755e-01
61	9.201251e-01
269	8.600757e-01
339	7.315189e-01
303	6.482941e-01
242	5.551186e-01
258	4.264237e-01
144	2.869839e-01
167	2.319686e-01
68	2.114158e-01
49	2.012135e-01
169	1.939950e-01
309	1.928207e-01
384	1.916344e-01
405	1.764274e-01
114	1.701674e-01
340	1.694967e-01

10
198	1.094901e+00
269	5.356461e-01
135	4.473560e-01
195	3.893582e-01
238	3.353279e-01
262	3.244402e-01
148	3.136199e-01
156	3.101397e-01
254	2.692763e-01
339	2.291611e-01
1	2.276447e-01
61	1.973293e-01
46	1.770288e-01
40	1.590749e-01
31	1.575671e-01
358	1.530445e-01
364	1.523148e-01
242	1.494389e-01
25	1.465823e-01
272	1.451846e-01

11
1	1.812381e+00
156	1.733349e+00
358	1.441428e+00
155	1.361922e+00
269	1.215156e+00
303	1.042506e+00
61	1.042259e+00
242	9.856463e-01
339	8.858995e-01
258	4.264237e-01
238	3.447970e-01
198	2.964932e-01
144	2.869839e-01
340	2.460101e-01
167	2.319686e-01
159	2.019096e-01
115	1.957384e-01
309	1.928207e-01
36	1.827702e-01
266	1.707110e-01

12
1	1.364943e+00
185	1.277564e+00
79	9.675427e-01
287	7.766032e-01
169	7.574398e-01
170	7.384441e-01
87	6.886032e-01
350	5.648370e-01
151	4.566506e-01
239	4.319655e-01
221	4.290053e-01
342	4.034722e-01
228	3.801321e-01
306	2.643093e-01
421	2.465837e-01
188	2.402499e-01
343	2.164520e-01
32	1.865275e-01
132	1.820759e-01
267	1.767095e-01

13
1	8.048098e-01
269	3.916108e-01
279	3.001977e-01
341	2.536026e-01
107	2.381271e-01
411	2.251746e-01
310	2.093164e-01
45	2.047254e-01
47	2.041258e-01
239	2.027004e-01
121	2.008767e-01
292	1.982141e-01
377	1.885944e-01
343	1.862602e-01
316	1.850338e-01
218	1.835061e-01
9	1.775157e-01
88	1.760846e-01
415	1.708567e-01
234	1.687233e-01

14
94	1.547155e+00
118	1.523048e+00
422	1.474794e+00
164	1.345304e+00
128	1.124146e+00
1	2.961726e-01
305	2.593187e-01
338	2.077077e-01
211	2.030069e-01
182	1.967345e-01
331	1.933383e-01
354	1.751290e-01
350	1.586308e-01
387	1.545050e-01
243	1.528645e-01
207	1.519543e-01
166	1.363087e-01
334	1.346379e-01
389	1.305949e-01
71	1.294024e-01

15
1	9.129088e+00
185	1.149608e+00
169	7.548952e-01
287	5.348896e-01
239	5.311134e-01
350	5.189481e-01
87	5.027142e-01
170	4.819218e-01
221	3.974640e-01
79	3.118880e-01
384	2.129640e-01
274	2.125382e-01
292	2.006554e-01
201	1.995744e-01
333	1.982478e-01
421	1.848240e-01
99	1.768579e-01
395	1.759711e-01
33	1.633929e-01
332	1.458090e-01

16
1	3.354888e+00
358	1.269462e+00
156	1.214669e+00
303	1.108829e+00
61	8.598202e-01
155	8.373562e-01
339	7.315189e-01
242	7.083011e-01
269	5.686608e-01
258	4.264237e-01
167	3.118377e-01
144	2.869839e-01
309	1.928207e-01
391	1.804188e-01
36	1.615964e-01
68	1.466133e-01
75	1.329584e-01
212	1.188985e-01
315	1.188315e-01
159	1.169869e-01

17
1	1.094078e+00
356	3.608675e-01
275	3.542983e-01
247	2.854581e-01
418	2.127158e-01
295	2.048892e-01
142	1.805889e-01
24	1.788386e-01
40	1.590749e-01
411	1.535577e-01
81	1.509584e-01
376	1.461461e-01
78	1.435185e-01
23	1.405208e-01
174	1.368416e-01
89	1.362100e-01
316	1.305077e-01
170	1.298441e-01
254	1.271260e-01
159	1.261763e-01

18
195	1.953282e+00
159	1.596171e+00
100	1.583618e+00
99	1.500357e+00
121	1.456132e+00
344	1.402511e+00
1	1.313886e+00
267	1.280269e+00
10	9.807780e-01
115	9.769810e-01
86	8.482408e-01
234	7.405621e-01
36	6.309321e-01
377	5.965643e-01
139	5.132200e-01
226	4.250443e-01
137	4.006618e-01
194	3.379137e-01
70	3.368359e-01
220	2.995732e-01

19
7	4.349715e+00
188	4.349715e+00
115	3.388369e+00
227	2.427023e+00
343	1.938464e+00
318	1.449905e+00
110	9.771181e-01
339	9.771181e-01
120	4.885591e-01
130	4.885591e-01
144	4.885591e-01
252	4.885591e-01
376	4.885591e-01
398	4.885591e-01
48	1.629299e-01
167	1.420620e-01
121	1.303667e-01
100	1.212376e-01
341	1.030860e-01
70	1.025979e-01

20
318	9.088333e-01
342	6.770137e-01
107	6.528590e-01
338	6.375672e-01
305	6.063076e-01
331	3.724470e-01
354	3.700289e-01
236	3.253343e-01
196	3.170325e-01
144	2.782638e-01
227	2.713845e-01
230	2.569838e-01
372	2.563605e-01
218	2.342886e-01
132	2.253765e-01
241	2.184911e-01
337	2.089860e-01
48	2.073510e-01
400	2.002382e-01
411	1.979278e-01

21
1	9.478919e-01
356	5.081191e-01
41	4.562804e-01
50	4.336299e-01
11	4.197705e-01
285	3.926988e-01
25	3.355764e-01
344	3.035536e-01
34	2.995296e-01
5	2.758590e-01
319	2.548406e-01
245	2.412458e-01
388	2.403793e-01
347	2.330104e-01
135	2.305852e-01
364	2.300365e-01
67	2.143139e-01
247	2.138404e-01
142	2.078621e-01
339	2.048705e-01

22
411	1.695423e-01
40	1.634606e-01
361	1.578446e-01
358	1.336610e-01
159	1.286515e-01
142	1.259297e-01
195	1.183225e-01
1	1.178981e-01
41	1.153901e-01
294	1.123676e-01
382	1.106354e-01
305	1.101938e-01
292	1.100294e-01
258	1.086573e-01
79	1.076948e-01
230	1.074920e-01
314	1.049402e-01
267	9.910533e-02
388	9.799726e-02
342	9.608325e-02

23
1	1.748264e+00
318	9.551726e-01
338	3.720703e-01
236	2.985626e-01
107	2.947327e-01
361	2.945104e-01
80	2.372481e-01
53	2.340507e-01
66	2.066736e-01
40	1.985466e-01
159	1.962055e-01
168	1.899693e-01
27	1.778613e-01
218	1.673777e-01
230	1.668594e-01
121	1.535117e-01
132	1.502679e-01
254	1.496413e-01
292	1.487500e-01
47	1.344485e-01

24
1	2.653938e+00
121	1.034472e+00
342	7.289979e-01
139	5.084707e-01
159	4.832204e-01
246	4.826882e-01
86	4.174130e-01
194	4.090211e-01
377	3.994996e-01
278	3.826826e-01
100	3.712790e-01
115	3.308017e-01
344	3.225023e-01
210	2.928865e-01
119	2.905816e-01
138	2.703478e-01
195	2.411902e-01
70	2.386520e-01
17	2.363645e-01
25	2.354521e-01

25
344	3.047576e-01
25	2.654413e-01
339	2.495933e-01
142	2.326813e-01
356	2.265477e-01
307	2.095676e-01
41	1.976305e-01
1	1.971953e-01
411	1.764908e-01
102	1.640080e-01
195	1.602211e-01
34	1.500554e-01
5	1.456740e-01
79	1.445125e-01
11	1.405530e-01
50	1.404182e-01
202	1.397651e-01
218	1.351905e-01
176	1.333614e-01
292	1.270816e-01

26
1	0.000000e+00
2	0.000000e+00
3	0.000000e+00
4	0.000000e+00
5	0.000000e+00
6	0.000000e+00
7	0.000000e+00
8	0.000000e+00
9	0.000000e+00
10	0.000000e+00
11	0.000000e+00
12	0.000000e+00
13	0.000000e+00
14	0.000000e+00
15	0.000000e+00
16	0.000000e+00
17	0.000000e+00
18	0.000000e+00
19	0.000000e+00
20	0.000000e+00

27
81	4.068274e-01
390	4.007475e-01
277	3.942985e-01
150	2.830956e-01
360	2.829361e-01
245	2.795969e-01
283	2.574307e-01
307	2.529520e-01
